FPR,TPR,Threshold
0.0,0.0,inf
0.0,0.0001429388221841052,0.9233400600277325
0.0,0.001429388221841052,0.9018421117477396
0.0,0.0017152658662092624,0.9007898955707841
0.0,0.0018582046883933677,0.900745204470599
0.0,0.002144082332761578,0.9007042649973407
0.0,0.002572898799313894,0.8996639462746437
0.0,0.002858776443682104,0.8994800009705262
0.00014277555682467162,0.002858776443682104,0.8994276705368542
0.00014277555682467162,0.003430531732418525,0.8984910146347359
0.00028555111364934324,0.003430531732418525,0.8983293382655381
0.00028555111364934324,0.004574042309891366,0.8966101845535306
0.00042832667047401483,0.004574042309891366,0.8965051134830944
0.00042832667047401483,0.005431675242995998,0.8953690492563475
0.0005711022272986865,0.005431675242995998,0.8944979431716625
0.0005711022272986865,0.006432246998284734,0.8922640532847317
0.0007138777841233581,0.006432246998284734,0.8920391818275593
0.0007138777841233581,0.007004002287021155,0.8915276476397878
0.0007138777841233581,0.007289879931389366,0.8914709795369691
0.0007138777841233581,0.008004574042309892,0.891037079812239
0.0008566533409480297,0.008004574042309892,0.8909032366977374
0.0008566533409480297,0.008290451686678102,0.8908233519042431
0.0009994288977727014,0.008290451686678102,0.89036378505867
0.0009994288977727014,0.008719268153230417,0.8900383437442138
0.001142204454597373,0.008719268153230417,0.8899355664427905
0.001142204454597373,0.009291023441966839,0.889727135517753
0.0012849800114220445,0.009291023441966839,0.8897197051476613
0.0012849800114220445,0.010005717552887363,0.8895242734892199
0.0012849800114220445,0.010577472841623786,0.8893730156643533
0.0012849800114220445,0.01072041166380789,0.8893469346337364
0.0014277555682467161,0.01072041166380789,0.8892554131848709
0.0014277555682467161,0.010863350485991996,0.8892426484757183
0.0015705311250713877,0.010863350485991996,0.8891920389609177
0.0015705311250713877,0.011578044596912522,0.8886695075693058
0.0017133066818960593,0.011720983419096626,0.8885527934478902
0.0018560822387207311,0.011720983419096626,0.8885210381357368
0.0018560822387207311,0.011863922241280732,0.8884703464949983
0.0018560822387207311,0.012149799885648942,0.8884320324836347
0.0019988577955454027,0.012149799885648942,0.8884175647364311
