FPR,TPR,Threshold
0.0,0.0,inf
0.00042832667047401483,0.0005717552887364208,1.0
0.00042832667047401483,0.0008576329331046312,0.9974522360145294
0.0005711022272986865,0.0008576329331046312,0.99621058856929
0.0005711022272986865,0.002144082332761578,0.9879312949907887
0.0007138777841233581,0.002144082332761578,0.9878963962723631
0.0007138777841233581,0.002572898799313894,0.986504389662461
0.0008566533409480297,0.002572898799313894,0.9859872217668496
0.0008566533409480297,0.00357347055460263,0.9821409013049144
0.0009994288977727014,0.00357347055460263,0.9811074216979604
0.0009994288977727014,0.0047169811320754715,0.9789100116519729
0.001142204454597373,0.0047169811320754715,0.9786130003747792
0.001142204454597373,0.005574614065180103,0.976459948077499
0.0012849800114220445,0.005574614065180103,0.9764114620697764
0.0012849800114220445,0.0065751858204688395,0.9741808734626094
0.0014277555682467161,0.0065751858204688395,0.9735824742692948
0.0014277555682467161,0.007289879931389366,0.9719690007904418
0.0015705311250713877,0.007289879931389366,0.9714016000779477
0.0015705311250713877,0.008862206975414523,0.9687023213929159
0.0017133066818960593,0.008862206975414523,0.9682385396598895
0.0017133066818960593,0.009576901086335049,0.9676210115492476
0.0018560822387207311,0.009576901086335049,0.9676075956998764
0.0018560822387207311,0.011863922241280732,0.9645608161541689
0.0019988577955454027,0.011863922241280732,0.9644828245008868
0.0019988577955454027,0.012006861063464836,0.9644661663741632
0.002141633352370074,0.012006861063464836,0.9643477341533174
0.002141633352370074,0.013436249285305889,0.9620445709356582
0.002569960022844089,0.013436249285305889,0.9608386326919095
0.002569960022844089,0.013579188107489995,0.9604700092098928
0.002712735579668761,0.013579188107489995,0.9604650108994112
0.002712735579668761,0.0137221269296741,0.9602714200583826
0.0028555111364934323,0.0137221269296741,0.9595917595916995
0.0028555111364934323,0.013865065751858205,0.9582410503718127
0.002998286693318104,0.013865065751858205,0.9581053115712203
0.002998286693318104,0.016009148084619784,0.9557827479732502
0.0031410622501427754,0.016009148084619784,0.955490022229162
0.0031410622501427754,0.01615208690680389,0.9554264143275971
0.0032838378069674472,0.01615208690680389,0.955374284672487
0.0032838378069674472,0.016580903373356205,0.9545614372258882
0.0034266133637921186,0.016580903373356205,0.9542728292876472
0.0034266133637921186,0.018867924528301886,0.9515421358469983
0.0035693889206167904,0.018867924528301886,0.9515335178674212
0.0035693889206167904,0.019439679817038306,0.9507921259001552
0.0037121644774414622,0.019439679817038306,0.9503865473767269
0.0037121644774414622,0.02029731275014294,0.9490686361290397
0.0038549400342661336,0.02029731275014294,0.9490171475735304
0.0038549400342661336,0.02058319039451115,0.9488913432473867
0.003997715591090805,0.02058319039451115,0.9488473192062322
0.003997715591090805,0.02329902801600915,0.9464013169990941
0.004140491147915477,0.02329902801600915,0.9463114324386533
0.004140491147915477,0.024871355060034305,0.9450029111455652
0.004283266704740148,0.024871355060034305,0.9446806764483172
0.004283266704740148,0.025728987993138937,0.94378026591972
0.00442604226156482,0.025728987993138937,0.9437741369846271
0.00442604226156482,0.026872498570611778,0.9430437868599713
0.004568817818389492,0.026872498570611778,0.9430047369301717
0.004568817818389492,0.0274442538593482,0.9423602421849933
0.004711593375214164,0.0274442538593482,0.9422173567498077
0.004711593375214164,0.028730703259005147,0.9415277651297387
0.004997144488863506,0.028730703259005147,0.9414967603486016
