FPR,TPR,Threshold
0.0,0.0,inf
0.0,0.0001429388221841052,0.9999996243944892
0.0,0.0011435105774728416,0.9960224685003631
0.00014277555682467162,0.0011435105774728416,0.9954411612261614
0.00014277555682467162,0.002001143510577473,0.9900108676108546
0.00028555111364934324,0.002001143510577473,0.9885454928983177
0.00028555111364934324,0.002572898799313894,0.9841410788016938
0.0007138777841233581,0.002572898799313894,0.9812283176185033
0.0007138777841233581,0.002858776443682104,0.9805909019502291
0.001142204454597373,0.002858776443682104,0.9785123010158329
0.001142204454597373,0.004002287021154946,0.9754880885631765
0.0012849800114220445,0.004002287021154946,0.9754439276398245
0.0012849800114220445,0.007004002287021155,0.9631923055872866
0.0014277555682467161,0.007004002287021155,0.9626105525513943
0.0014277555682467161,0.007861635220125786,0.9584783819036696
0.0015705311250713877,0.007861635220125786,0.9584552784880374
0.0015705311250713877,0.008004574042309892,0.9583207435243682
0.0017133066818960593,0.008004574042309892,0.9582951038459077
0.0017133066818960593,0.008719268153230417,0.9573984838068064
0.0018560822387207311,0.008719268153230417,0.9573010904173485
0.0018560822387207311,0.009148084619782733,0.9561856080421703
0.0019988577955454027,0.009148084619782733,0.9561087466367189
0.0019988577955454027,0.00986277873070326,0.9553576588457001
0.002141633352370074,0.00986277873070326,0.954966026002549
0.002141633352370074,0.01043453401943968,0.9529565388707094
0.002284408909194746,0.01043453401943968,0.9528921974931276
0.002284408909194746,0.01072041166380789,0.9526361771695657
0.0024271844660194173,0.01072041166380789,0.9522029398251795
0.0024271844660194173,0.011720983419096626,0.9510969666203936
0.002569960022844089,0.011720983419096626,0.9505427001667079
0.002569960022844089,0.011863922241280732,0.9504408408143298
0.002712735579668761,0.011863922241280732,0.9495377239084435
0.002712735579668761,0.013150371640937679,0.9454823136684015
0.0028555111364934323,0.013150371640937679,0.9452183949719294
0.0028555111364934323,0.01615208690680389,0.9397229970949095
0.002998286693318104,0.01615208690680389,0.9395162694806226
0.002998286693318104,0.016437964551172097,0.938311684625666
0.0032838378069674472,0.016437964551172097,0.9376934929046972
0.0032838378069674472,0.01672384219554031,0.9373238842645188
0.0034266133637921186,0.01672384219554031,0.9369552972870508
0.0034266133637921186,0.017724413950829045,0.9330239091917772
0.0035693889206167904,0.017724413950829045,0.9329584309531737
0.0035693889206167904,0.02058319039451115,0.9287348917593308
0.0037121644774414622,0.02058319039451115,0.9286699808916148
0.0037121644774414622,0.02144082332761578,0.9262233551760574
0.0038549400342661336,0.02144082332761578,0.926102668594406
0.0038549400342661336,0.022727272727272728,0.9244999066208788
0.003997715591090805,0.022727272727272728,0.924031836676762
0.003997715591090805,0.023441966838193252,0.9226960437731667
0.004140491147915477,0.023441966838193252,0.9226842675224795
0.004140491147915477,0.02415666094911378,0.9216114802955829
0.004283266704740148,0.02415666094911378,0.9214381690450935
0.004283266704740148,0.02501429388221841,0.9209064097064261
0.004568817818389492,0.02501429388221841,0.9207246191265185
0.004568817818389492,0.026157804459691254,0.9195923400439097
0.004711593375214164,0.026157804459691254,0.919427514484735
0.004711593375214164,0.026443682104059462,0.9187621171805632
0.0048543689320388345,0.026443682104059462,0.9184101917388299
0.0048543689320388345,0.026586620926243566,0.918172652190697
0.004997144488863506,0.026586620926243566,0.91791361204717
0.004997144488863506,0.02715837621497999,0.9177317742585449
0.005139920045688178,0.02715837621497999,0.9177137839285453
0.005139920045688178,0.027301315037164094,0.9175484453564239
0.00528269560251285,0.027301315037164094,0.9173934149350522
0.00528269560251285,0.027873070325900515,0.9158213270546178
0.005425471159337522,0.027873070325900515,0.9153817479644074
0.005425471159337522,0.028158947970268727,0.9153050398946231
0.005568246716162193,0.028158947970268727,0.9152728771789191
0.005568246716162193,0.02830188679245283,0.9152511327340492
0.005853797829811536,0.02830188679245283,0.9149329037411081
0.005853797829811536,0.030588907947398512,0.9113961187923173
0.005996573386636208,0.030588907947398512,0.9113289108947306
0.005996573386636208,0.031446540880503145,0.9106611095242166
0.006139348943460879,0.031446540880503145,0.9105672958702631
0.006139348943460879,0.03516295025728988,0.906606859377306
0.006282124500285551,0.03516295025728988,0.9064692906905971
0.006282124500285551,0.03544882790165809,0.9063122493026038
0.006424900057110223,0.03544882790165809,0.9063046369360814
0.006424900057110223,0.0357347055460263,0.9057908062391562
0.006853226727584237,0.0357347055460263,0.9054770773975626
0.006853226727584237,0.0411663807890223,0.9010353271749009
0.006996002284408909,0.0411663807890223,0.9008937605248009
0.006996002284408909,0.04145225843339051,0.9007549104897691
0.007138777841233581,0.04145225843339051,0.9007158086190844
0.007138777841233581,0.042166952544311034,0.900107019937576
0.007281553398058253,0.042166952544311034,0.8996669501317722
0.007281553398058253,0.043167524299599774,0.8985645787147553
0.007567104511707595,0.043167524299599774,0.8983120241519825
0.007567104511707595,0.0440251572327044,0.897386790129319
0.007709880068532267,0.0440251572327044,0.8972958297709431
0.007709880068532267,0.04488279016580903,0.8965352551032674
0.007852655625356938,0.04488279016580903,0.8964314842053058
0.007852655625356938,0.0465980560320183,0.8954356577994236
0.00799543118218161,0.0465980560320183,0.8953511746678935
0.00799543118218161,0.04716981132075472,0.8946099648051015
0.008138206739006282,0.04716981132075472,0.8945800473472975
0.008138206739006282,0.04888507718696398,0.8925438182339255
0.008280982295830954,0.04888507718696398,0.8924816867840984
0.008280982295830954,0.049313893653516294,0.8922229963123024
0.008423757852655625,0.049313893653516294,0.8921866682357996
0.008423757852655625,0.0494568324757004,0.8921205723993585
0.008566533409480296,0.0494568324757004,0.8919415694723507
0.008566533409480296,0.04974271012006861,0.8918348046759581
0.008709308966304969,0.04974271012006861,0.8917391097816418
0.008709308966304969,0.05174385363064608,0.8899766348369795
0.00885208452312964,0.05174385363064608,0.8897663943164492
0.00885208452312964,0.05274442538593482,0.8895416736339454
0.008994860079954313,0.05274442538593482,0.8895056855114517
0.008994860079954313,0.05331618067467124,0.8891759706842105
0.009137635636778984,0.05331618067467124,0.889152106358068
0.009137635636778984,0.053887935963407664,0.8889576123598036
0.009280411193603655,0.053887935963407664,0.8889203178573416
0.009280411193603655,0.054030874785591765,0.8884887422093177
0.009423186750428327,0.054030874785591765,0.8881626069956283
0.009423186750428327,0.05445969125214408,0.88757983873664
0.009565962307252998,0.05445969125214408,0.8874235201783448
0.009565962307252998,0.05474556889651229,0.8873939201918334
0.009708737864077669,0.05474556889651229,0.8872235519773211
0.009708737864077669,0.055031446540880505,0.8871676119697608
0.009851513420902342,0.055031446540880505,0.8869783189795215
0.009851513420902342,0.05546026300743282,0.8868221716483674
0.009994288977727013,0.05546026300743282,0.8867992934636663
0.009994288977727013,0.05789022298456261,0.884816284005523
0.010137064534551685,0.05789022298456261,0.8847646480771473
0.010137064534551685,0.05846197827329903,0.8844020750073707
0.010279840091376356,0.05846197827329903,0.8843049086085064
0.010279840091376356,0.058604917095483135,0.884281380101181
0.010422615648201027,0.058604917095483135,0.884135516618276
0.010422615648201027,0.060034305317324184,0.881532674218361
0.0105653912050257,0.060034305317324184,0.8815028647564181
0.0105653912050257,0.06032018296169239,0.8814590499382325
0.01070816676185037,0.06032018296169239,0.8814433946779809
0.01070816676185037,0.0630360205831904,0.8795543981285948
0.010850942318675044,0.0630360205831904,0.8794787260397904
0.010850942318675044,0.06632361349342482,0.8766386068846638
0.010993717875499714,0.06632361349342482,0.8763656673590902
